,id,f1_score,precision,recall,accuracy,cross_entropy,seed,circuit,learning_rate,loss_history,val_losses,val_f1s,avg_epoch_time_seconds,network_str,model_path,weight_path,epochs,n_qubits,features_per_qubit,scaler
46,46,0.9935794542536116,0.9983870967741936,0.9888178913738019,0.993431855500821,0.023217516019940376,6,DoubleEntanglementVLCircuit,0.01,"[0.16241673720804484, 0.02855318027554619]","[0.03406346216797829, 0.024115081876516342]","[0.9936102236421726, 0.994413407821229]",90.30630207061768,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): DoubleEntanglementVLCircuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/DoubleEntanglementVLCircuit_expID_0_dfID_46.pth,results/weights/bin/,2,4,4,MinMaxScaler
47,47,0.9919484702093397,1.0,0.9840255591054313,0.9917898193760263,0.15654389560222626,6,DoubleEntanglementVLCircuit,0.001,"[0.5668240756188568, 0.22833330213631453]","[0.337167352437973, 0.15724630653858185]","[0.9817605075337034, 0.9911929543634908]",91.05234932899475,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): DoubleEntanglementVLCircuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/DoubleEntanglementVLCircuit_expID_0_dfID_47.pth,results/weights/bin/,2,4,4,MinMaxScaler
48,48,0.9943955164131305,0.9967897271268058,0.9920127795527156,0.9942528735632183,0.02191617339849472,7,Ranga2024Circuit,0.01,"[0.14402920651666232, 0.028480148354949626]","[0.03459937497973442, 0.023202255368232727]","[0.9928172386272945, 0.9936204146730463]",191.65068304538727,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Ranga2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Ranga2024Circuit_expID_0_dfID_48.pth,results/weights/bin/,2,4,4,MinMaxScaler
49,49,0.9919614147909968,0.9983818770226537,0.9856230031948882,0.9917898193760263,0.16704942286014557,7,Ranga2024Circuit,0.001,"[0.5194228972847524, 0.24018155494214674]","[0.3483581840991974, 0.16628903150558472]","[0.991207034372502, 0.9944044764188649]",191.48462009429932,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Ranga2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Ranga2024Circuit_expID_0_dfID_49.pth,results/weights/bin/,2,4,4,MinMaxScaler
50,50,0.9919614147909968,0.9983818770226537,0.9856230031948882,0.9917898193760263,0.02578497864305973,7,Senokosov2024Circuit,0.01,"[0.17037289913002351, 0.023847255617606845]","[0.029676217585802078, 0.02268356643617153]","[0.9952, 0.9952]",156.8629480600357,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Senokosov2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Senokosov2024Circuit_expID_0_dfID_50.pth,results/weights/bin/,2,4,4,MinMaxScaler
51,51,0.9895749799518845,0.9935587761674718,0.9856230031948882,0.9893267651888341,0.22035834193229675,7,Senokosov2024Circuit,0.001,"[0.6241929563448617, 0.3213490517809987]","[0.4532235264778137, 0.2188006192445755]","[0.984884645982498, 0.99122106943336]",156.25402748584747,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Senokosov2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Senokosov2024Circuit_expID_0_dfID_51.pth,results/weights/bin/,2,4,4,MinMaxScaler
52,52,0.9927710843373494,0.9983844911147012,0.987220447284345,0.9926108374384236,0.027042236179113388,7,Anusha2024Circuit,0.01,"[0.13041121238462725, 0.03186259385486329]","[0.03756667301058769, 0.025391779839992523]","[0.9952, 0.9944044764188649]",62.30681347846985,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Anusha2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Anusha2024Circuit_expID_0_dfID_52.pth,results/weights/bin/,2,4,4,MinMaxScaler
53,53,0.9911646586345382,0.9967689822294022,0.9856230031948882,0.9909688013136289,0.18201559782028198,7,Anusha2024Circuit,0.001,"[0.45980788090903507, 0.2344568343342919]","[0.307613730430603, 0.18103407323360443]","[0.9741985926505082, 0.9912490055688147]",62.28107738494873,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Anusha2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Anusha2024Circuit_expID_0_dfID_53.pth,results/weights/bin/,2,4,4,MinMaxScaler
54,54,0.9935794542536116,0.9983870967741936,0.9888178913738019,0.993431855500821,0.02763483114540577,7,DoubleEntanglementVLCircuit,0.01,"[0.14868045649429978, 0.029276074117086336]","[0.03854576125741005, 0.027233602479100227]","[0.9952, 0.9952]",90.81719088554382,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): DoubleEntanglementVLCircuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/DoubleEntanglementVLCircuit_expID_0_dfID_54.pth,results/weights/bin/,2,4,4,MinMaxScaler
55,55,0.9911504424778761,0.9983792544570502,0.9840255591054313,0.9909688013136289,0.1661904901266098,7,DoubleEntanglementVLCircuit,0.001,"[0.5777417150767226, 0.253710546922919]","[0.39288759231567383, 0.16554021835327148]","[0.9870967741935484, 0.9944044764188649]",90.67546308040619,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): DoubleEntanglementVLCircuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/DoubleEntanglementVLCircuit_expID_0_dfID_55.pth,results/weights/bin/,2,4,4,MinMaxScaler
56,56,0.9919614147909968,0.9983818770226537,0.9856230031948882,0.9917898193760263,0.020958807319402695,8,Ranga2024Circuit,0.01,"[0.10148343735674739, 0.023959779200499486]","[0.027909424155950546, 0.01879330910742283]","[0.9936204146730463, 0.9960031974420464]",190.2733509540558,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Ranga2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Ranga2024Circuit_expID_0_dfID_56.pth,results/weights/bin/,2,4,4,MinMaxScaler
57,57,0.9903536977491961,0.9967637540453075,0.9840255591054313,0.9901477832512315,0.08749526739120483,8,Ranga2024Circuit,0.001,"[0.4288834125587815, 0.12391183516745896]","[0.18931208550930023, 0.08589225262403488]","[0.988009592326139, 0.9928057553956835]",190.1968376636505,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Ranga2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Ranga2024Circuit_expID_0_dfID_57.pth,results/weights/bin/,2,4,4,MinMaxScaler
58,58,0.9919614147909968,0.9983818770226537,0.9856230031948882,0.9917898193760263,0.026566732674837112,8,Senokosov2024Circuit,0.01,"[0.15575969088700062, 0.029676536398351584]","[0.03579641878604889, 0.02412884682416916]","[0.9936102236421726, 0.9944044764188649]",156.0174788236618,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Senokosov2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Senokosov2024Circuit_expID_0_dfID_58.pth,results/weights/bin/,2,4,4,MinMaxScaler
59,59,0.9911361804995971,1.0,0.9824281150159745,0.9909688013136289,0.16239862143993378,8,Senokosov2024Circuit,0.001,"[0.5583143834220735, 0.2391190278883043]","[0.36075636744499207, 0.16241595149040222]","[0.9871175523349437, 0.9911788291900562]",156.8679438829422,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Senokosov2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Senokosov2024Circuit_expID_0_dfID_59.pth,results/weights/bin/,2,4,4,MinMaxScaler
60,60,0.9911504424778761,0.9983792544570502,0.9840255591054313,0.9909688013136289,0.03449879586696625,8,Anusha2024Circuit,0.01,"[0.15479043667131154, 0.03958702738715434]","[0.048631373792886734, 0.03089805319905281]","[0.9936102236421726, 0.9952]",62.09402549266815,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Anusha2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Anusha2024Circuit_expID_0_dfID_60.pth,results/weights/bin/,2,4,4,MinMaxScaler
61,61,0.9919871794871795,0.9951768488745981,0.9888178913738019,0.9917898193760263,0.19867655634880066,8,Anusha2024Circuit,0.001,"[0.4831677687011267, 0.24412006041721293]","[0.30707815289497375, 0.19604648649692535]","[0.9847878302642114, 0.9936102236421726]",62.226970195770264,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Anusha2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Anusha2024Circuit_expID_0_dfID_61.pth,results/weights/bin/,2,4,4,MinMaxScaler
62,62,0.9919614147909968,0.9983818770226537,0.9856230031948882,0.9917898193760263,0.028478724882006645,8,DoubleEntanglementVLCircuit,0.01,"[0.17827768834601893, 0.030646271862726854]","[0.03922814130783081, 0.0276163462549448]","[0.9936102236421726, 0.9952]",90.93612289428711,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): DoubleEntanglementVLCircuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/DoubleEntanglementVLCircuit_expID_0_dfID_62.pth,results/weights/bin/,2,4,4,MinMaxScaler
63,63,0.9919484702093397,1.0,0.9840255591054313,0.9917898193760263,0.23629575967788696,8,DoubleEntanglementVLCircuit,0.001,"[0.5757103537846553, 0.30762686369646536]","[0.41127195954322815, 0.23599708080291748]","[0.9863891112890312, 0.992]",91.03973352909088,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): DoubleEntanglementVLCircuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/DoubleEntanglementVLCircuit_expID_0_dfID_63.pth,results/weights/bin/,2,4,4,MinMaxScaler
64,64,0.9919614147909968,0.9983818770226537,0.9856230031948882,0.9917898193760263,0.026640113443136215,9,Ranga2024Circuit,0.01,"[0.15089129568016352, 0.029049172648994596]","[0.03279374912381172, 0.0242362841963768]","[0.9936102236421726, 0.9952076677316294]",191.63266813755035,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Ranga2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Ranga2024Circuit_expID_0_dfID_64.pth,results/weights/bin/,2,4,4,MinMaxScaler
65,65,0.9927710843373494,0.9983844911147012,0.987220447284345,0.9926108374384236,0.139314666390419,9,Ranga2024Circuit,0.001,"[0.5329682100564241, 0.21894762290053463]","[0.32518795132637024, 0.13823550939559937]","[0.992, 0.9927942353883107]",190.87506091594696,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Ranga2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Ranga2024Circuit_expID_0_dfID_65.pth,results/weights/bin/,2,4,4,MinMaxScaler
66,66,0.9919614147909968,0.9983818770226537,0.9856230031948882,0.9917898193760263,0.0267100241035223,9,Senokosov2024Circuit,0.01,"[0.17362752902983247, 0.028849631789949183]","[0.04488401487469673, 0.024556336924433708]","[0.9927710843373494, 0.994413407821229]",157.1054688692093,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Senokosov2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Senokosov2024Circuit_expID_0_dfID_66.pth,results/weights/bin/,2,4,4,MinMaxScaler
67,67,0.9911788291900562,0.9951690821256038,0.987220447284345,0.9909688013136289,0.1984705626964569,9,Senokosov2024Circuit,0.001,"[0.5945884307944461, 0.28108649622452886]","[0.41397956013679504, 0.19830681383609772]","[0.9864541832669322, 0.9904458598726115]",156.36934089660645,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Senokosov2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Senokosov2024Circuit_expID_0_dfID_67.pth,results/weights/bin/,2,4,4,MinMaxScaler
68,68,0.9903536977491961,0.9967637540453075,0.9840255591054313,0.9901477832512315,0.04180879145860672,9,Anusha2024Circuit,0.01,"[0.21282774604562865, 0.04556652762633013]","[0.06541159749031067, 0.03673803433775902]","[0.9928057553956835, 0.9952]",61.74775516986847,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Anusha2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Anusha2024Circuit_expID_0_dfID_68.pth,results/weights/bin/,2,4,4,MinMaxScaler
69,69,0.9919614147909968,0.9983818770226537,0.9856230031948882,0.9917898193760263,0.25774064660072327,9,Anusha2024Circuit,0.001,"[0.6061951751379591, 0.3280515086493994]","[0.4291873574256897, 0.25677675008773804]","[0.9856, 0.9936]",61.75106954574585,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Anusha2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Anusha2024Circuit_expID_0_dfID_69.pth,results/weights/bin/,2,4,4,MinMaxScaler
70,70,0.9927594529364441,1.0,0.9856230031948882,0.9926108374384236,0.02741110511124134,9,DoubleEntanglementVLCircuit,0.01,"[0.172772969682946, 0.029566670885910036]","[0.038820743560791016, 0.024771304801106453]","[0.9935897435897436, 0.9952]",90.66982746124268,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): DoubleEntanglementVLCircuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/DoubleEntanglementVLCircuit_expID_0_dfID_70.pth,results/weights/bin/,2,4,4,MinMaxScaler
71,71,0.9903536977491961,0.9967637540453075,0.9840255591054313,0.9901477832512315,0.23458020389080048,9,DoubleEntanglementVLCircuit,0.001,"[0.566938224395639, 0.30665371954245]","[0.4003833830356598, 0.23475435376167297]","[0.9911788291900562, 0.9928057553956835]",90.77767241001129,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): DoubleEntanglementVLCircuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/DoubleEntanglementVLCircuit_expID_0_dfID_71.pth,results/weights/bin/,2,4,4,MinMaxScaler
72,72,0.9772905246671887,0.9585253456221198,0.9968051118210862,0.9761904761904762,0.05248251557350159,10,Ranga2024Circuit,0.01,"[0.08192715070234906, 0.02811941263376196]","[0.026314498856663704, 0.05280613154172897]","[0.9960031974420464, 0.9827044025157232]",189.84171187877655,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Ranga2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Ranga2024Circuit_expID_0_dfID_72.pth,results/weights/bin/,2,4,4,MinMaxScaler
73,73,0.9935897435897436,0.9967845659163987,0.9904153354632588,0.993431855500821,0.0765962153673172,10,Ranga2024Circuit,0.001,"[0.3092327207130821, 0.10717025931042276]","[0.15502826869487762, 0.0767054334282875]","[0.9936102236421726, 0.9936102236421726]",191.2403415441513,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Ranga2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Ranga2024Circuit_expID_0_dfID_73.pth,results/weights/bin/,2,4,4,MinMaxScaler
74,74,0.981042654028436,0.9703125,0.9920127795527156,0.9802955665024631,0.03711770102381706,10,Senokosov2024Circuit,0.01,"[0.10717789434190643, 0.023346154948261467]","[0.028189530596137047, 0.03841903433203697]","[0.9936102236421726, 0.9881422924901185]",156.90750563144684,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Senokosov2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Senokosov2024Circuit_expID_0_dfID_74.pth,results/weights/bin/,2,4,4,MinMaxScaler
75,75,0.9903691813804173,0.9951612903225806,0.9856230031948882,0.9901477832512315,0.09496060013771057,10,Senokosov2024Circuit,0.001,"[0.4246948525113495, 0.1296829528812515]","[0.19592657685279846, 0.0956486240029335]","[0.9856459330143541, 0.9920382165605095]",157.12557911872864,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Senokosov2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Senokosov2024Circuit_expID_0_dfID_75.pth,results/weights/bin/,2,4,4,MinMaxScaler
76,76,0.9927942353883107,0.9951845906902087,0.9904153354632588,0.9926108374384236,0.03313043341040611,10,Anusha2024Circuit,0.01,"[0.12039245833569255, 0.03125268833766887]","[0.03968925401568413, 0.03411133959889412]","[0.994413407821229, 0.9920508744038156]",62.04214704036713,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Anusha2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Anusha2024Circuit_expID_0_dfID_76.pth,results/weights/bin/,2,4,4,MinMaxScaler
77,77,0.9903536977491961,0.9967637540453075,0.9840255591054313,0.9901477832512315,0.07669083774089813,10,Anusha2024Circuit,0.001,"[0.38039971476322726, 0.09725551064567346]","[0.13609278202056885, 0.07773631066083908]","[0.9928172386272945, 0.9920255183413078]",62.10715842247009,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): Anusha2024Circuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/Anusha2024Circuit_expID_0_dfID_77.pth,results/weights/bin/,2,4,4,MinMaxScaler
78,78,0.9841772151898734,0.9749216300940439,0.9936102236421726,0.9835796387520526,0.03331908956170082,10,DoubleEntanglementVLCircuit,0.01,"[0.13361566995062227, 0.024704898431082256]","[0.03278356418013573, 0.0341801792383194]","[0.994413407821229, 0.9897070467141726]",90.9306800365448,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): DoubleEntanglementVLCircuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/DoubleEntanglementVLCircuit_expID_0_dfID_78.pth,results/weights/bin/,2,4,4,MinMaxScaler
79,79,0.9903536977491961,0.9967637540453075,0.9840255591054313,0.9901477832512315,0.14781486988067627,10,DoubleEntanglementVLCircuit,0.001,"[0.5012266136901943, 0.21134709596241774]","[0.3036748468875885, 0.14772823452949524]","[0.9854838709677419, 0.9920255183413078]",90.91036796569824,"BinQuantumNeuralNetwork(
  (quantum_circuit_nn): DoubleEntanglementVLCircuit()
  (pre_processing): Linear(in_features=16, out_features=16, bias=True)
  (post_processing): Linear(in_features=1, out_features=1, bias=True)
)",results/models/bin/DoubleEntanglementVLCircuit_expID_0_dfID_79.pth,results/weights/bin/,2,4,4,MinMaxScaler
